tsne_x,tsne_y,item_id
-43.79805374145508,39.21855926513672,248
-23.384063720703125,12.941383361816406,249
-26.949674606323242,-12.148815155029297,250
-28.02475357055664,-11.270428657531738,251
-61.441131591796875,-1.6468223333358765,252
-55.341407775878906,-2.1475610733032227,253
-52.940067291259766,-2.8164236545562744,254
-56.36267852783203,-1.2076396942138672,255
-55.750762939453125,-3.116062641143799,256
-55.159645080566406,-3.051732301712036,257
-54.053955078125,-3.411646842956543,258
-54.72433853149414,-1.4756958484649658,259
-54.26579284667969,-3.7570290565490723,260
-39.65715408325195,-2.5003437995910645,261
-52.836063385009766,-4.14792013168335,262
-39.623558044433594,-2.5164313316345215,263
-55.075279235839844,-2.311755657196045,264
-57.93330383300781,2.4315245151519775,265
-59.38431930541992,1.2941871881484985,266
-57.712608337402344,0.6401261687278748,267
-25.791465759277344,29.164936065673828,268
-25.72014617919922,29.127792358398438,269
-10.374554634094238,2.688519239425659,270
12.538318634033203,15.614303588867188,271
44.76311111450195,21.62003517150879,272
6.507297992706299,12.755932807922363,273
13.379343032836914,14.644368171691895,274
-57.3538818359375,0.8283729553222656,275
-28.840044021606445,36.34089279174805,276
-26.141740798950195,28.972084045410156,277
-14.72226619720459,13.483210563659668,278
-17.48044776916504,-7.107367515563965,279
-13.899070739746094,-5.965943813323975,280
-15.288976669311523,4.251594066619873,281
-14.68765640258789,9.735074043273926,282
-26.586585998535156,37.172176361083984,283
-21.175973892211914,1.0350252389907837,284
-35.59467315673828,29.326160430908203,285
-28.798370361328125,37.07056427001953,286
-55.22489547729492,-3.0497658252716064,287
-55.80738067626953,-3.266296148300171,288
-63.79610061645508,-9.22553825378418,289
-20.630477905273438,1.6983529329299927,290
-21.058385848999023,1.403814673423767,291
43.83146667480469,5.664319038391113,292
-27.200122833251953,38.22428894042969,293
30.4650936126709,28.91511344909668,294
28.468379974365234,11.292683601379395,295
-36.33077621459961,43.82938766479492,296
-52.91774368286133,5.931708812713623,297
-37.546043395996094,4.08227014541626,298
-37.578983306884766,3.1643893718719482,299
-27.944496154785156,-4.807924270629883,300
-30.427288055419922,-7.407809257507324,301
-42.326358795166016,1.702807068824768,302
30.674169540405273,8.433420181274414,303
50.816490173339844,17.916048049926758,304
29.610645294189453,10.01990795135498,305
-58.58860397338867,-0.33049899339675903,306
-23.370845794677734,-1.0514764785766602,307
-22.15671157836914,-3.4418156147003174,308
-39.93486404418945,-6.340991020202637,309
-49.65097427368164,-3.6519458293914795,310
-55.75387954711914,0.9500589966773987,311
-57.98723220825195,0.48955339193344116,312
-30.734397888183594,-4.585046768188477,313
29.61468505859375,-12.496904373168945,314
32.00706481933594,6.786631107330322,315
31.836946487426758,3.873457193374634,316
47.03542709350586,28.717304229736328,317
-26.23567771911621,2.8620927333831787,318
-33.92428207397461,38.84346389770508,319
-24.5162296295166,49.464019775390625,320
-33.32339859008789,38.24834060668945,321
-57.4841194152832,-2.3385043144226074,322
-55.16472244262695,-2.065720558166504,323
-58.46004867553711,-2.5587053298950195,324
-29.54205894470215,27.45505714416504,325
-29.555038452148438,27.454078674316406,326
-2.304701805114746,-3.6691830158233643,327
-1.884639859199524,-3.3869478702545166,328
-2.2405924797058105,-2.5008161067962646,329
-57.520442962646484,2.748885154724121,330
-34.09492111206055,-3.5957465171813965,331
-52.39189147949219,-2.597564220428467,332
-44.75087356567383,-0.8498871922492981,333
-39.61490249633789,0.8308634161949158,334
-15.768648147583008,7.654683589935303,335
-16.45786476135254,8.10344123840332,336
-16.962568283081055,9.493537902832031,337
-21.20660400390625,0.7145464420318604,338
-19.42977523803711,2.1781363487243652,339
-30.628589630126953,-4.997432708740234,340
-41.002811431884766,43.79829788208008,341
-41.17087936401367,44.06904220581055,342
-23.657346725463867,0.017590578645467758,343
1.573341965675354,6.970844268798828,344
-58.3237419128418,0.02169834077358246,345
-24.580265045166016,-3.8087401390075684,346
-13.750642776489258,0.4957638084888458,347
-24.429595947265625,-3.7862367630004883,348
34.20701217651367,-20.411359786987305,349
28.364927291870117,-20.4865779876709,350
26.130111694335938,-30.658540725708008,351
27.00414276123047,-13.679706573486328,352
50.96482849121094,-13.220425605773926,353
50.16231155395508,-12.442752838134766,354
21.34676742553711,-27.54547119140625,355
-21.540998458862305,-19.965944290161133,356
-17.07070541381836,3.514434576034546,357
25.849102020263672,-23.59975814819336,358
